tdate	ttime	sensorVAC	sensorVBat	sensorIBat	sensorILoad	modemType	sensorModem0	sensorModem1	sensorModem2	sensorModem3	sensorBUC	sensorSCPC	sensorSCADA	sensorTemp	sendStatus
2015-12-04	16:42:03	256.89	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.21	50.18	11.95	25	1
2015-12-04	16:44:04	256.36	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.16	50.18	11.95	25	1
2015-12-04	16:46:09	256.89	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.16	50.18	11.95	25	1
2015-12-04	16:48:04	256.89	50.18	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.13	50.16	50.13	11.95	25	1
2015-12-04	16:50:04	256.36	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.16	50.13	11.97	25	1
2015-12-04	16:52:04	256.89	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.16	50.13	11.95	25	1
2015-12-04	16:54:09	256.89	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.1	50.13	11.95	25	1
2015-12-04	16:56:03	256.89	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.1	50.13	11.95	25	1
2015-12-04	16:58:04	256.89	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.1	50.13	11.95	25	1
2015-12-04	17:00:04	256.36	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.1	50.13	11.95	25	1
2015-12-04	17:02:09	256.89	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.1	50.13	11.95	25	1
2015-12-04	17:04:04	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.1	50.13	11.95	25	1
2015-12-04	17:06:04	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.05	50.08	11.95	25	1
2015-12-04	17:08:04	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.05	50.08	11.95	25	1
2015-12-04	17:10:04	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.05	50.08	11.95	25	1
2015-12-04	17:12:04	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.05	50.08	11.95	25	1
2015-12-04	17:14:04	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.05	50.08	11.95	25	1
2015-12-04	17:16:04	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.05	50.08	11.95	25	1
2015-12-04	17:18:04	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.05	50.08	11.95	25	1
2015-12-04	17:20:04	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.05	50.08	11.97	25	1
2015-12-04	17:22:04	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50	50.08	11.95	25	1
2015-12-04	17:24:04	256.36	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.05	50.02	11.95	25	1
2015-12-04	17:26:09	256.36	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50	50.02	11.95	25	1
2015-12-04	17:28:04	256.36	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50	50.02	11.95	25	1
2015-12-04	17:30:03	256.36	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50	50.02	11.95	25	1
2015-12-04	17:32:04	256.36	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50	50.02	11.95	25	1
2015-12-04	17:34:10	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50	49.97	11.95	25	1
2015-12-04	17:36:04	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50	50.02	11.95	25	1
2015-12-04	17:38:04	256.36	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50	49.97	11.95	25	1
2015-12-04	17:40:04	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50	49.97	11.95	25	1
2015-12-04	17:42:09	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50	49.97	11.95	25	1
2015-12-04	17:44:06	256.36	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	49.94	49.97	11.97	25	1
2015-12-04	17:46:04	256.36	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	49.94	49.92	11.95	25	1
2015-12-04	17:48:04	256.36	49.95	-0.52	0.15	Hughes HX-50	6.6	13.56	19.55	24.1	49.94	49.92	11.95	25	1
2015-12-04	17:50:04	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	49.94	49.92	11.95	25	1
2015-12-04	17:52:09	256.89	55.32	12.21	0.15	Hughes HX-50	6.61	13.56	19.61	24.13	54.89	54.8	11.97	25	1
2015-12-04	17:54:04	255.29	55.55	11.84	0.07	Hughes HX-50	6.61	13.56	19.58	24.13	54.94	54.8	11.97	25	1
2015-12-04	17:56:04	256.36	55.55	11.76	0.07	Hughes HX-50	6.61	13.57	19.58	24.13	54.94	54.8	11.97	27	1
2015-12-04	17:58:04	254.76	55.55	11.69	0.07	Hughes HX-50	6.61	13.57	19.58	24.13	54.94	54.8	11.97	30	1
2015-12-04	18:00:09	254.76	55.55	11.54	0.07	Hughes HX-50	6.61	13.57	19.58	24.13	54.94	54.8	11.97	30	1
2015-12-04	18:02:04	254.76	51.58	-0.44	0.07	Hughes HX-50	6.6	13.57	19.58	24.13	51.56	51.53	11.97	32	1
2015-12-04	18:04:04	254.76	51.12	-0.52	0.07	Hughes HX-50	6.6	13.57	19.58	24.13	51.23	51.26	11.97	32	1
2015-12-04	18:06:04	254.76	51.12	-0.52	0.07	Hughes HX-50	6.6	13.57	19.58	24.13	51.13	51.1	11.97	30	1
2015-12-04	18:08:09	255.29	51.12	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.13	51.02	51.04	11.97	29	1
2015-12-04	18:10:04	255.29	50.88	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.13	50.91	50.99	11.97	29	1
2015-12-04	18:12:04	255.83	50.88	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.1	50.86	50.94	11.97	28	1
2015-12-04	18:14:04	255.83	50.88	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.13	50.8	50.88	11.97	27	1
2015-12-04	18:16:09	255.29	50.88	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.13	50.75	50.77	11.95	27	1
2015-12-04	18:18:05	255.29	50.88	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.13	50.75	50.72	11.95	26	1
2015-12-04	18:20:04	256.36	50.88	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.7	50.72	11.95	26	1
2015-12-04	18:22:04	256.89	50.88	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.1	50.7	50.67	11.95	26	1
2015-12-04	18:24:10	256.89	50.88	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.64	50.67	11.95	25	1
2015-12-04	18:26:04	256.89	50.88	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.1	50.64	50.61	11.95	25	1
2015-12-04	18:28:05	256.89	50.88	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.1	50.59	50.61	11.95	25	1
2015-12-04	18:30:04	256.36	50.65	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.1	50.59	50.61	11.95	25	1
2015-12-04	18:32:04	256.89	50.65	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.59	50.56	11.95	25	1
2015-12-04	18:34:04	256.36	50.65	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.53	50.56	11.95	25	1
2015-12-04	18:36:04	256.36	50.65	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.53	50.56	11.95	25	1
2015-12-04	18:38:04	256.36	50.65	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.48	50.56	11.95	25	1
2015-12-04	18:40:09	256.36	50.65	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.48	50.51	11.95	25	1
2015-12-04	18:42:05	256.36	50.65	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.43	50.51	11.95	25	1
2015-12-04	18:44:04	255.83	50.65	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.43	50.51	11.97	25	1
2015-12-04	18:46:04	256.89	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.43	50.45	11.95	25	1
2015-12-04	18:48:04	256.36	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.43	50.51	11.95	25	1
2015-12-04	18:50:14	255.83	50.42	-0.52	0.15	Hughes HX-50	6.61	13.57	19.58	24.13	50.43	50.45	11.95	25	1
2015-12-04	18:52:04	256.36	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.37	50.51	11.97	25	1
2015-12-04	18:54:04	256.36	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.55	24.07	50.37	50.4	11.97	25	1
2015-12-04	18:56:04	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.57	19.55	24.13	50.37	50.4	11.97	25	1
2015-12-04	18:58:09	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.37	50.4	11.97	25	1
2015-12-04	19:00:04	256.36	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.37	50.4	11.95	25	1
2015-12-04	19:02:04	256.36	50.42	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.1	50.37	50.4	11.95	25	1
2015-12-04	19:04:03	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.32	50.4	11.95	25	1
2015-12-04	19:06:09	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.32	50.35	11.95	25	1
2015-12-04	19:08:04	255.29	50.42	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.13	50.32	50.35	11.97	25	1
2015-12-04	19:10:04	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.1	50.32	50.35	11.95	25	1
2015-12-04	19:12:04	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.32	50.35	11.95	25	1
2015-12-04	19:14:09	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.32	50.35	11.95	25	1
2015-12-04	19:16:05	255.29	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.27	50.35	11.97	25	1
2015-12-04	19:18:04	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.27	50.29	11.95	25	1
2015-12-04	19:20:04	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.27	50.29	11.97	25	1
2015-12-04	19:22:09	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.27	50.29	11.95	25	1
2015-12-04	19:24:14	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.27	50.29	11.95	25	1
2015-12-04	19:26:04	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.27	50.29	11.95	25	1
2015-12-04	19:28:04	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.27	50.24	11.97	25	1
2015-12-04	19:30:09	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.1	50.27	50.24	11.95	25	1
2015-12-04	19:32:09	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.13	50.27	50.24	11.95	25	1
2015-12-04	19:34:04	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.27	50.24	11.97	25	1
2015-12-04	19:36:05	255.29	50.42	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.1	50.27	50.24	11.95	25	1
2015-12-04	19:38:10	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.21	50.24	11.95	25	1
2015-12-04	19:40:09	255.83	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.21	50.18	11.97	25	1
2015-12-04	19:42:04	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.21	50.18	11.97	25	1
2015-12-04	19:44:05	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.21	50.18	11.95	25	1
2015-12-04	19:46:04	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.1	50.21	50.18	11.95	25	1
2015-12-04	19:48:09	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.1	50.21	50.18	11.95	25	1
2015-12-04	19:50:05	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.13	50.21	50.18	11.95	25	1
2015-12-04	19:52:04	255.29	50.42	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.21	50.18	11.95	25	1
2015-12-04	19:54:04	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.16	50.18	11.95	25	1
2015-12-04	19:56:09	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.16	50.18	11.95	25	1
2015-12-04	19:58:04	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.16	50.13	11.95	25	1
2015-12-04	20:00:04	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.16	50.13	11.95	25	1
2015-12-04	20:02:04	254.76	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.16	50.13	11.95	25	1
2015-12-04	20:04:09	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.16	50.13	11.95	25	1
2015-12-04	20:06:04	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.16	50.13	11.97	25	1
2015-12-04	20:08:04	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.1	50.13	11.95	25	1
2015-12-04	20:10:04	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.1	50.13	11.95	25	1
2015-12-04	20:12:09	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.1	50.13	11.97	25	1
2015-12-04	20:14:04	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.13	50.1	50.13	11.95	25	1
2015-12-04	20:16:04	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.05	50.13	11.95	25	1
2015-12-04	20:18:03	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.57	19.58	24.13	50.1	50.08	11.95	25	1
2015-12-04	20:20:09	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.1	50.08	11.97	25	1
2015-12-04	20:22:04	255.29	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.05	50.08	11.95	25	1
2015-12-04	20:24:04	255.29	50.18	-0.52	0.15	Hughes HX-50	6.61	13.56	19.55	24.1	50.05	50.08	11.95	25	1
2015-12-04	20:26:04	255.83	50.18	-0.52	0.15	Hughes HX-50	6.6	13.56	19.58	24.1	50.05	50.08	11.95	25	1
2015-12-04	20:28:09	256.89	55.55	12.13	0.07	Hughes HX-50	6.61	13.56	19.58	24.1	54.94	54.8	11.97	25	1
2015-12-04	20:30:14	255.29	55.55	11.84	0.07	Hughes HX-50	6.61	13.57	19.58	24.13	54.94	54.8	11.97	25	1
2015-12-08	18:14:16	212.19	49.95	-0.52	0.22	NULL	6.6	13.57	19.58	24.13	49.62	49.7	11.97	22	1
2015-12-08	18:14:32	217.7	49.95	-0.52	0.15	NULL	6.6	13.57	19.58	24.13	49.62	49.7	11.97	23	1
2015-12-08	18:15:27	212.19	49.95	-0.52	0.15	NULL	6.6	13.57	19.58	24.13	49.62	49.7	11.97	23	1
2015-12-08	18:15:36	206.69	49.95	-0.52	0.22	NULL	6.6	13.57	19.58	24.13	49.62	49.7	11.97	23	1
2015-12-08	18:16:33	201.18	49.95	-0.52	0.22	NULL	6.6	13.57	19.58	24.13	49.62	49.7	11.97	23	1
2015-12-08	18:16:40	206.69	49.95	-0.44	0.22	NULL	6.6	13.57	19.58	24.16	49.62	49.7	11.97	23	1
2015-12-08	18:17:45	195.68	49.95	-0.44	0.22	NULL	6.6	13.57	19.58	24.13	49.62	49.7	11.97	23	1
2015-12-08	18:17:59	212.19	49.95	-0.52	0.22	NULL	6.6	13.57	19.58	24.13	49.62	49.7	11.97	23	1
2015-12-08	18:18:44	217.7	49.95	-0.52	0.22	NULL	6.6	13.57	19.58	24.13	49.62	49.7	11.97	23	1
2015-12-08	18:23:11	223.2	56.72	11.99	0.15	NULL	6.61	13.59	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	18:24:14	223.2	56.72	11.84	0.07	NULL	6.61	13.59	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	18:25:19	234.21	56.72	11.76	0.07	NULL	6.61	13.59	19.61	24.16	55	54.85	11.98	23	1
2015-12-08	18:26:23	228.71	56.72	11.69	0.07	NULL	6.61	13.59	19.61	24.16	55	54.85	11.98	24	1
2015-12-08	18:58:37	206.69	50.65	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.53	50.56	11.98	23	0
2015-12-08	18:58:54	223.2	50.65	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.53	50.56	11.98	23	0
2015-12-08	18:59:11	228.71	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.53	50.56	11.97	23	0
2015-12-08	18:59:38	217.7	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.98	23	0
2015-12-08	18:59:46	201.18	50.65	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.48	50.56	11.98	23	0
2015-12-08	18:59:53	206.69	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.98	23	0
2015-12-08	19:00:02	223.2	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.97	23	0
2015-12-08	19:00:10	223.2	50.65	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.97	23	0
2015-12-08	19:00:18	228.71	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.53	50.56	11.98	23	0
2015-12-08	19:00:37	212.19	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.53	50.56	11.97	23	0
2015-12-08	19:00:43	223.2	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.97	23	0
2015-12-08	19:00:48	212.19	50.65	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.98	23	0
2015-12-08	19:00:53	223.2	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.97	23	0
2015-12-08	19:00:57	223.2	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.98	23	0
2015-12-08	19:01:01	217.7	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.13	50.48	50.51	11.97	23	0
2015-12-08	19:01:05	206.69	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.98	23	0
2015-12-08	19:01:11	206.69	50.65	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.97	23	0
2015-12-08	19:01:16	228.71	50.65	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.98	23	0
2015-12-08	19:01:20	217.7	50.65	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.98	23	0
2015-12-08	19:01:35	223.2	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.97	23	0
2015-12-08	19:01:38	217.7	50.65	-0.44	0.15	NULL	6.6	13.57	19.58	24.13	50.48	50.51	11.97	23	0
2015-12-08	19:01:40	201.18	50.65	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.48	50.51	11.98	23	0
2015-12-08	19:01:41	223.2	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.98	23	0
2015-12-08	19:01:42	212.19	50.65	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.97	23	0
2015-12-08	19:01:44	223.2	50.65	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.48	50.56	11.97	23	0
2015-12-08	19:01:45	201.18	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.97	23	0
2015-12-08	19:01:46	206.69	50.65	-0.44	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.97	23	0
2015-12-08	19:01:48	228.71	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.97	23	0
2015-12-08	19:01:49	217.7	50.65	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.48	50.51	11.97	23	0
2015-12-08	19:01:50	223.2	50.65	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.97	23	0
2015-12-08	19:01:52	217.7	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.97	24	0
2015-12-08	19:01:53	217.7	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.98	24	0
2015-12-08	19:01:54	206.69	50.65	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.48	50.51	11.98	24	0
2015-12-08	19:11:55	256.23	50.42	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.43	50.45	11.98	23	0
2015-12-08	19:11:58	239.72	50.88	-0.59	0.15	NULL	6.61	13.59	19.58	NULL	50.43	50.45	11.98	23	0
2015-12-08	19:12:00	250.72	50.42	-0.52	0.22	NULL	6.61	13.59	19.61	24.16	50.43	50.45	11.98	23	0
2015-12-08	19:12:02	228.71	50.42	-0.44	0.22	NULL	6.61	13.57	19.61	24.16	50.43	50.45	11.98	23	0
2015-12-08	19:12:03	234.21	50.42	-0.44	0.22	NULL	6.61	13.57	19.61	24.19	50.43	50.45	11.98	23	0
2015-12-08	19:12:05	234.21	50.42	-0.44	0.22	NULL	6.61	13.59	19.61	24.19	50.43	50.45	11.98	23	0
2015-12-08	19:12:10	228.71	50.42	-0.52	0.22	NULL	6.61	13.59	19.61	24.16	50.43	50.45	11.98	23	0
2015-12-08	19:12:19	223.2	50.42	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.43	50.45	11.98	23	0
2015-12-08	19:12:23	217.7	50.42	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.43	50.45	11.98	23	0
2015-12-08	19:12:25	223.2	50.42	-0.44	0.22	NULL	6.61	13.59	19.61	24.16	50.43	50.45	11.98	23	0
2015-12-08	19:12:27	223.2	50.42	-0.44	0.22	NULL	6.61	13.57	19.61	24.16	50.43	50.45	11.98	23	0
2015-12-08	19:12:37	217.7	50.42	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.43	50.45	11.98	23	0
2015-12-08	19:12:39	228.71	50.42	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.43	50.45	11.98	23	0
2015-12-08	19:12:43	217.7	50.42	-0.44	0.22	NULL	6.61	13.59	19.58	24.16	50.43	50.45	11.98	23	0
2015-12-08	19:12:47	217.7	50.42	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.37	50.45	11.98	23	0
2015-12-08	19:18:26	212.19	50.42	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.37	50.4	11.98	23	0
2015-12-08	19:18:28	223.2	50.42	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.37	50.35	11.97	23	0
2015-12-08	19:18:31	217.7	50.42	-0.44	0.22	NULL	6.6	13.57	19.58	24.16	50.37	50.4	11.98	23	0
2015-12-08	19:18:33	228.71	50.42	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.37	50.35	11.97	23	0
2015-12-08	19:18:36	206.69	50.42	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.37	50.4	11.98	23	0
2015-12-08	19:18:38	228.71	50.42	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.32	50.4	11.98	23	0
2015-12-08	19:18:40	228.71	50.42	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.32	50.4	11.98	23	0
2015-12-08	19:18:42	217.7	50.42	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.37	50.35	11.98	23	0
2015-12-08	19:18:44	228.71	50.42	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.37	50.35	11.98	23	0
2015-12-08	19:18:46	201.18	50.42	-0.44	0.22	NULL	6.6	13.57	19.58	24.16	50.37	50.35	11.98	23	0
2015-12-08	19:18:48	228.71	50.42	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.32	50.4	11.97	23	0
2015-12-08	19:18:52	223.2	50.42	-0.44	0.15	NULL	6.6	13.57	19.58	24.16	50.32	50.35	11.98	23	0
2015-12-08	19:18:54	217.7	50.42	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.37	50.4	11.97	23	0
2015-12-08	19:18:56	201.18	50.42	-0.44	0.22	NULL	6.6	13.57	19.58	24.16	50.37	50.4	11.97	23	0
2015-12-08	19:18:57	217.7	50.42	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.32	50.35	11.97	23	0
2015-12-08	19:18:59	206.69	50.42	-0.44	0.22	NULL	6.6	13.57	19.58	24.16	50.37	50.35	11.97	23	0
2015-12-08	19:19:01	223.2	50.42	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.37	50.35	11.97	23	0
2015-12-08	19:19:03	217.7	50.42	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.32	50.35	11.97	23	0
2015-12-08	19:19:04	228.71	50.42	-0.44	0.22	NULL	6.6	13.57	19.58	24.16	50.37	50.35	11.98	23	0
2015-12-08	19:19:06	223.2	50.42	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.32	50.35	11.97	23	0
2015-12-08	19:19:08	223.2	50.42	-0.44	0.22	NULL	6.6	13.57	19.58	24.16	50.32	50.35	11.97	23	0
2015-12-08	19:19:11	212.19	50.42	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.37	50.35	11.98	23	0
2015-12-08	19:19:12	228.71	50.42	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.37	50.35	11.98	23	0
2015-12-08	19:19:14	217.7	50.42	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.37	50.4	11.98	23	0
2015-12-08	19:43:16	206.69	50.18	-0.52	0.22	NULL	6.6	13.59	19.58	24.16	50.21	50.18	11.98	25	0
2015-12-08	19:43:18	217.7	50.18	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.21	50.18	11.98	24	0
